,Country Name,Country Code,Indicator Name,Indicator Code,variable,value
1927,Europe & Central Asia,ECS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,97542316.0
1928,Ecuador,ECU,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,674837.0
1929,"Egypt, Arab Rep.",EGY,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,5181581.0
1930,Euro area,EMU,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,76926783.0
1931,Eritrea,ERI,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1932,Spain,ESP,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,13346028.0
1933,Estonia,EST,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,180911.0
1934,Ethiopia,ETH,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1935,European Union,EUU,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,81299855.0
1936,Fragile and conflict affected situations,FCS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1937,Finland,FIN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,1560089.0
1938,Fiji,FJI,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1939,France,FRA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,4984492.0
1940,Faroe Islands,FRO,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1941,"Micronesia, Fed. Sts.",FSM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1942,Gabon,GAB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1943,United Kingdom,GBR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,8625102.0
1944,Georgia,GEO,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,184792.0
1945,Ghana,GHA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,544294.0
1946,Gibraltar,GIB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1947,Guinea,GIN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1948,"Gambia, The",GMB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1949,Guinea-Bissau,GNB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1950,Equatorial Guinea,GNQ,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1951,Greece,GRC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,1820349.0
1952,Grenada,GRD,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1953,Greenland,GRL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1954,Guatemala,GTM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,870288.0
1955,Guam,GUM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,165427.0
1956,Guyana,GUY,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1957,High income,HIC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,286598462.0
1958,"Hong Kong SAR, China",HKG,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,23998449.0
1959,Honduras,HND,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,636435.0
1960,Heavily indebted poor countries (HIPC),HPC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1961,Croatia,HRV,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,145040.0
1962,Haiti,HTI,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1963,Hungary,HUN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1964,IBRD only,IBD,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,200025853.0
1965,IDA & IBRD total,IBT,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,213116867.0
1966,IDA total,IDA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1967,IDA blend,IDB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1968,Indonesia,IDN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,6582910.0
1969,IDA only,IDX,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1970,Isle of Man,IMN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1971,India,IND,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,7398211.0
1972,Not classified,INX,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1973,Ireland,IRL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,1175155.0
1974,"Iran, Islamic Rep.",IRN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,1722513.0
1975,Iraq,IRQ,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1976,Iceland,ISL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,291748.0
1977,Israel,ISR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,1957328.0
1978,Italy,ITA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,10610893.0
1979,Jamaica,JAM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,2016792.0
1980,Jordan,JOR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,414000.0
1981,Japan,JPN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,19164522.0
1982,Kazakhstan,KAZ,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1983,Kenya,KEN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,585367.0
1984,Kyrgyz Republic,KGZ,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1985,Cambodia,KHM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,253271.0
1986,Kiribati,KIR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1987,St. Kitts and Nevis,KNA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1988,"Korea, Rep.",KOR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,17086133.0
1989,Kuwait,KWT,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,900000.0
1990,Latin America & Caribbean (excluding high income),LAC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,19933809.0
1991,Lao PDR,LAO,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1992,Lebanon,LBN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,947625.0
1993,Liberia,LBR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1994,Libya,LBY,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,122122.0
1995,St. Lucia,LCA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,55582.0
1996,Latin America & Caribbean,LCN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,32720909.0
1997,Least developed countries: UN classification,LDC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1998,Low income,LIC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
1999,Liechtenstein,LIE,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2000,Sri Lanka,LKA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,3687338.0
2001,Lower middle income,LMC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,36647313.0
2002,Low & middle income,LMY,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,201888136.0
2003,Lesotho,LSO,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2004,Late-demographic dividend,LTE,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,178605554.0
2005,Lithuania,LTU,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,321432.0
2006,Luxembourg,LUX,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2007,Latvia,LVA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,236351.0
2008,"Macao SAR, China",MAC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2009,St. Martin (French part),MAF,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2010,Morocco,MAR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2011,Monaco,MCO,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2012,Moldova,MDA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2013,Madagascar,MDG,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,112427.0
2014,Maldives,MDV,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,47703.0
2015,Middle East & North Africa,MEA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,36285930.0
2016,Mexico,MEX,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,1661288.0
2017,Marshall Islands,MHL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2018,Middle income,MIC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,199912701.0
2019,North Macedonia,MKD,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2020,Mali,MLI,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2021,Malta,MLT,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,1956908.0
2022,Myanmar,MMR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,170000.0
2023,Middle East & North Africa (excluding high income),MNA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,10614835.0
2024,Montenegro,MNE,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2025,Mongolia,MNG,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2026,Northern Mariana Islands,MNP,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2027,Mozambique,MOZ,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,209315.0
2028,Mauritania,MRT,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2029,Mauritius,MUS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,412896.0
2030,Malawi,MWI,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2031,Malaysia,MYS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,14828836.0
2032,North America,NAC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,49253317.0
2033,Namibia,NAM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,148234.0
2034,New Caledonia,NCL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,83205.0
2035,Niger,NER,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2036,Nigeria,NGA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2037,Nicaragua,NIC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,61007.0
2038,Netherlands,NLD,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,11290260.0
2039,Norway,NOR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,328776.0
2040,Nepal,NPL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2041,Nauru,NRU,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2042,New Zealand,NZL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,2311569.0
2043,OECD members,OED,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,194810472.0
2044,Oman,OMN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,2876969.0
2045,Other small states,OSS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2046,Pakistan,PAK,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,1935882.0
2047,Panama,PAN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,4022513.0
2048,Peru,PER,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,1177925.0
2049,Philippines,PHL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,4351271.0
2050,Palau,PLW,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2051,Papua New Guinea,PNG,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,282356.0
2052,Poland,POL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,767567.0
2053,Pre-demographic dividend,PRE,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2054,Puerto Rico,PRI,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,1695258.0
2055,"Korea, Dem. People's Rep.",PRK,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2056,Portugal,PRT,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,1348539.0
2057,Paraguay,PRY,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2058,West Bank and Gaza,PSE,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2059,Pacific island small states,PSS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2060,Post-demographic dividend,PST,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,234525009.0
2061,French Polynesia,PYF,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,69508.0
2062,Qatar,QAT,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,350000.0
2063,Romania,ROU,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,1411414.0
2064,Russian Federation,RUS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,2962385.0
2065,Rwanda,RWA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2066,South Asia,SAS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,14047141.0
2067,Saudi Arabia,SAU,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,4208854.0
2068,Sudan,SDN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,342152.0
2069,Senegal,SEN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,424457.0
2070,Singapore,SGP,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,28767500.0
2071,Solomon Islands,SLB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2072,Sierra Leone,SLE,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2073,El Salvador,SLV,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,144458.0
2074,San Marino,SMR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2075,Somalia,SOM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2076,Serbia,SRB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2077,Sub-Saharan Africa (excluding high income),SSA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2078,South Sudan,SSD,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2079,Sub-Saharan Africa,SSF,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2080,Small states,SST,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2081,Sao Tome and Principe,STP,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2082,Suriname,SUR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2083,Slovak Republic,SVK,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2084,Slovenia,SVN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,305648.0
2085,Sweden,SWE,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,1288280.0
2086,Eswatini,SWZ,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2087,Sint Maarten (Dutch part),SXM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2088,Seychelles,SYC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2089,Syrian Arab Republic,SYR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,538525.0
2090,Turks and Caicos Islands,TCA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2091,Chad,TCD,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2092,East Asia & Pacific (IDA & IBRD countries),TEA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,140639995.0
2093,Europe & Central Asia (IDA & IBRD countries),TEC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,11304092.0
2094,Togo,TGO,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2095,Thailand,THA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,6339261.0
2096,Tajikistan,TJK,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2097,Turkmenistan,TKM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2098,Latin America & the Caribbean (IDA & IBRD countries),TLA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,28838519.0
2099,Timor-Leste,TLS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2100,Middle East & North Africa (IDA & IBRD countries),TMN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,10614835.0
2101,Tonga,TON,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2102,South Asia (IDA & IBRD),TSA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,14047141.0
2103,Sub-Saharan Africa (IDA & IBRD countries),TSS,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2104,Trinidad and Tobago,TTO,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,514557.0
2105,Tunisia,TUN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,420501.0
2106,Turkiye,TUR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,4678872.0
2107,Tuvalu,TUV,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2108,Tanzania,TZA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,350991.0
2109,Uganda,UGA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2110,Ukraine,UKR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,990201.0
2111,Upper middle income,UMC,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,163265388.0
2112,Uruguay,URY,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,596487.0
2113,United States,USA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,44839390.0
2114,Uzbekistan,UZB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2115,St. Vincent and the Grenadines,VCT,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2116,"Venezuela, RB",VEN,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,1331711.0
2117,British Virgin Islands,VGB,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2118,Virgin Islands (U.S.),VIR,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,
2119,Viet Nam,VNM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2007,4009066.0
